revision;file;nodeIdentifier1;nodeIdentifier2
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;/modules/swagger-jersey2-jaxrs/src/test/java/io/swagger/resources/ResourceWithFormData.java;@POST    @Path("/document/;@POST    @Path("/document/
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;/modules/swagger-jaxrs/src/test/java/io/swagger/resources/generics/UserApiRoute.java;@Path("/api/users")@Api(value = "/users")@Produces(;@Path("/api/users")@Api(value = "/users")@Produces(
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;/modules/swagger-jaxrs/src/test/java/io/swagger/ReaderTest.java;@Test(description = "it should scan parameters from base resource class")    public void scanParametersFromBaseResource();@Test(description = "it should scan parameters from base resource class")    public void scanParametersFromBaseResource()
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;/modules/swagger-jersey2-jaxrs/src/main/java/io/swagger/jersey/SwaggerJersey2Jaxrs.java;@Override    protected boolean shouldIgnoreClass(Class<?> cls) ;@Override    protected boolean shouldIgnoreClass(Class<?> cls) 
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;/modules/swagger-jaxrs/src/test/java/io/swagger/resources/generics/UserEntity.java;@XmlRootElement@ApiModel(value ;@XmlRootElement@ApiModel(value 
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;/modules/swagger-jaxrs/src/test/java/io/swagger/resources/generics/UserEntity.java;public String name;public String name
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;/modules/swagger-models/src/main/java/io/swagger/models/properties/UUIDProperty.java;public UUIDProperty _enum(String value) ;public UUIDProperty _enum(String value) 
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;/modules/swagger-models/src/main/java/io/swagger/models/properties/UUIDProperty.java;public UUIDProperty _enum(List<String> value) ;public UUIDProperty _enum(List<String> value) 
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;/modules/swagger-models/src/main/java/io/swagger/models/properties/UUIDProperty.java;public List<String> getEnum() ;public List<String> getEnum() 
/home/paper219/Desktop/analysis/demonstration//projects/Swagger-core/revisions/rev_72b588a_0567e01/rev_72b588a-0567e01.revisions;/modules/swagger-models/src/main/java/io/swagger/models/properties/UUIDProperty.java;public void setEnum(List<String> _enum) ;public void setEnum(List<String> _enum) 
/home/paper219/Desktop/analysis/demonstration//projects/bitcoinj/revisions/rev_464b528_10c936c/rev_464b528-10c936c.revisions;/tests/com/google/bitcoin/core/AlertMessageTest.java;private static final byte[] TEST_KEY_PRIV ;private static final byte[] TEST_KEY_PRIV 
/home/paper219/Desktop/analysis/demonstration//projects/bitcoinj/revisions/rev_464b528_10c936c/rev_464b528-10c936c.revisions;/tests/com/google/bitcoin/core/AlertMessageTest.java;private NetworkParameters params;private NetworkParameters params
/home/paper219/Desktop/analysis/demonstration//projects/bitcoinj/revisions/rev_464b528_10c936c/rev_464b528-10c936c.revisions;/tests/com/google/bitcoin/core/AlertMessageTest.java;@Before    public void setUp() throws Exception ;@Before    public void setUp() throws Exception 
/home/paper219/Desktop/analysis/demonstration//projects/bitcoinj/revisions/rev_464b528_10c936c/rev_464b528-10c936c.revisions;/tests/com/google/bitcoin/core/AlertMessageTest.java;@Test    public void deserialize() throws Exception ;@Test    public void deserialize() throws Exception 
/home/paper219/Desktop/analysis/demonstration//projects/bitcoinj/revisions/rev_464b528_10c936c/rev_464b528-10c936c.revisions;/src/com/google/bitcoin/core/NetworkParameters.java;public static final byte[] SATOSHI_KEY ;public static final byte[] SATOSHI_KEY 
/home/paper219/Desktop/analysis/demonstration//projects/bitcoinj/revisions/rev_464b528_10c936c/rev_464b528-10c936c.revisions;/src/com/google/bitcoin/core/NetworkParameters.java;public byte[] alertSigningKey;public byte[] alertSigningKey
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;  public static class StringArrayTagObject ;  public static class StringArrayTagObject 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;public StringArrayTagObject(String... tags) ;public StringArrayTagObject(String... tags) 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;  public static class StringGaugeObject ;  public static class StringGaugeObject 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;@Monitor(name;@Monitor(name
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;public StringGaugeObject() ;public StringGaugeObject() 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;  public static class StringCounterObject ;  public static class StringCounterObject 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;public StringCounterObject() ;public StringCounterObject() 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;@Test    public void testValidateOk() throws Exception ;@Test    public void testValidateOk() throws Exception 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;@Test(expectedExceptions = IllegalArgumentException.class)    public void testValidateNoMonitor() throws Exception ;@Test(expectedExceptions = IllegalArgumentException.class)    public void testValidateNoMonitor() throws Exception 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;@Test(expectedExceptions = IllegalArgumentException.class)    public void testValidateBadGauge() throws Exception ;@Test(expectedExceptions = IllegalArgumentException.class)    public void testValidateBadGauge() throws Exception 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/test/java/com/netflix/servo/annotations/AnnotationUtilsTest.java;@Test(expectedExceptions = IllegalArgumentException.class)    public void testValidateBadCounter() throws Exception ;@Test(expectedExceptions = IllegalArgumentException.class)    public void testValidateBadCounter() throws Exception 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/JmxClientExample.java;private static final int INDENT_SPACES ;private static final int INDENT_SPACES 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/JmxClientExample.java;private static JMXServiceURL mkJmxUrl(String host, String port)            throws MalformedURLException ;private static JMXServiceURL mkJmxUrl(String host, String port)            throws MalformedURLException 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/JmxClientExample.java;private static void println(int indent, String msg) ;private static void println(int indent, String msg) 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/JmxClientExample.java;private static void dumpValue(int indent, String name, Object obj) ;private static void dumpValue(int indent, String name, Object obj) 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/JmxClientExample.java;private static void dumpObj(MBeanServerConnection con, ObjectName objName)            throws Exception ;private static void dumpObj(MBeanServerConnection con, ObjectName objName)            throws Exception 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/JmxClientExample.java;public static void main(String[] args) throws Exception ;public static void main(String[] args) throws Exception 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-cloudwatch/src/main/java/com/netflix/servo/examples/CloudWatchExample.java;public static void main(String[] args) throws Exception ;public static void main(String[] args) throws Exception 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;private static final Logger LOGGER ;private static final Logger LOGGER 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;private final int port;private final int port
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;public EchoServerExample(int port) ;public EchoServerExample(int port) 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;public void start() throws IOException ;public void start() throws IOException 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;public void shutdown() ;public void shutdown() 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;  public static class AcceptTask implements Runnable ;  public static class AcceptTask implements Runnable 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;private static final String[] COUNTRIES = ;private static final String[] COUNTRIES = 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;private final ServerSocket ss;private final ServerSocket ss
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;private final Random r ;private final Random r 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;public AcceptTask(int port) throws IOException ;public AcceptTask(int port) throws IOException 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;public TagList getTags(Socket s) ;public TagList getTags(Socket s) 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;public void run() ;public void run() 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;  public static class ClientTask implements Runnable ;  public static class ClientTask implements Runnable 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;private final TagList tags;private final TagList tags
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;private final Socket s;private final Socket s
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;public ClientTask(TagList tags, Socket s) ;public ClientTask(TagList tags, Socket s) 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;private void doWork() throws IOException ;private void doWork() throws IOException 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/examples/EchoServerExample.java;public static void main(String[] args) throws Exception ;public static void main(String[] args) throws Exception 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/util/Counters.java;public static void increment(String name, long delta) ;public static void increment(String name, long delta) 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/util/Counters.java;public static void increment(String name, TagList tags, long delta) ;public static void increment(String name, TagList tags, long delta) 
/home/paper219/Desktop/analysis/demonstration//projects/servo/revisions/rev_bfaf34a_bab4692/rev_bfaf34a-bab4692.revisions;/servo-core/src/main/java/com/netflix/servo/util/Counters.java;public static void increment(MetricConfig config, long delta) ;public static void increment(MetricConfig config, long delta) 
/home/paper219/Desktop/analysis/demonstration//projects/graphql-java/revisions/rev_c9212bb_b20ae0a/rev_c9212bb-b20ae0a.revisions;/src/main/java/graphql/Assert.java;public static <T> T assertNotNull(T object, String errorMessage) ;public static <T> T assertNotNull(T object, String errorMessage) 
/home/paper219/Desktop/analysis/demonstration//projects/graphql-java/revisions/rev_c9212bb_b20ae0a/rev_c9212bb-b20ae0a.revisions;/src/main/java/graphql/Assert.java;public static <T> Collection<T> assertNotEmpty(Collection<T> c, String errorMessage) ;public static <T> Collection<T> assertNotEmpty(Collection<T> c, String errorMessage) 
